dataset,track_id,condition,snr_db,accomp,detector,precision,recall,f_measure,n_ref,n_est
vocadito,38,mix,-5.0,Buitraker - Revo X,madmom_cnn,0.38461538461538464,0.7051282051282052,0.49773755656108604,78,143
vocadito,38,separated,-5.0,Buitraker - Revo X,spectral_flux,0.4621212121212121,0.782051282051282,0.580952380952381,78,132
vocadito,38,separated,-5.0,Buitraker - Revo X,superflux,0.5463917525773195,0.6794871794871795,0.6057142857142856,78,97
vocadito,38,separated,-5.0,Buitraker - Revo X,madmom_cnn,0.7023809523809523,0.7564102564102564,0.728395061728395,78,84
vocadito,38,mix,0.0,Buitraker - Revo X,spectral_flux,0.3551912568306011,0.8333333333333334,0.49808429118773945,78,183
vocadito,38,mix,0.0,Buitraker - Revo X,superflux,0.37341772151898733,0.7564102564102564,0.5,78,158
vocadito,38,mix,0.0,Buitraker - Revo X,madmom_cnn,0.40939597315436244,0.782051282051282,0.5374449339207048,78,149
vocadito,38,separated,0.0,Buitraker - Revo X,spectral_flux,0.4789915966386555,0.7307692307692307,0.5786802030456852,78,119
vocadito,38,separated,0.0,Buitraker - Revo X,superflux,0.5510204081632653,0.6923076923076923,0.6136363636363635,78,98
vocadito,38,separated,0.0,Buitraker - Revo X,madmom_cnn,0.6593406593406593,0.7692307692307693,0.7100591715976332,78,91
vocadito,38,mix,5.0,Buitraker - Revo X,spectral_flux,0.37888198757763975,0.782051282051282,0.5104602510460251,78,161
vocadito,38,mix,5.0,Buitraker - Revo X,superflux,0.391304347826087,0.6923076923076923,0.5,78,138
vocadito,38,mix,5.0,Buitraker - Revo X,madmom_cnn,0.42567567567567566,0.8076923076923077,0.5575221238938053,78,148
vocadito,38,separated,5.0,Buitraker - Revo X,spectral_flux,0.49166666666666664,0.7564102564102564,0.5959595959595959,78,120
vocadito,38,separated,5.0,Buitraker - Revo X,superflux,0.5436893203883495,0.717948717948718,0.6187845303867404,78,103
vocadito,38,separated,5.0,Buitraker - Revo X,madmom_cnn,0.62,0.7948717948717948,0.6966292134831461,78,100
vocadito,39,clean,,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.5,0.5434782608695652,0.5208333333333334,92,100
vocadito,39,clean,,Angela Thomas Wade - Milk Cow Blues,superflux,0.5340909090909091,0.5108695652173914,0.5222222222222223,92,88
vocadito,39,clean,,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.574468085106383,0.5869565217391305,0.5806451612903226,92,94
vocadito,39,mix,-5.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.3115942028985507,0.4673913043478261,0.3739130434782609,92,138
vocadito,39,mix,-5.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.3302752293577982,0.391304347826087,0.35820895522388063,92,109
vocadito,39,mix,-5.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.3581081081081081,0.5760869565217391,0.4416666666666667,92,148
vocadito,39,separated,-5.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.49572649572649574,0.6304347826086957,0.5550239234449761,92,117
vocadito,39,separated,-5.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.5975609756097561,0.532608695652174,0.5632183908045977,92,82
vocadito,39,separated,-5.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.7166666666666667,0.4673913043478261,0.5657894736842105,92,60
vocadito,39,mix,0.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.3475177304964539,0.532608695652174,0.42060085836909866,92,141
vocadito,39,mix,0.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.3577981651376147,0.42391304347826086,0.3880597014925373,92,109
vocadito,39,mix,0.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.3825503355704698,0.6195652173913043,0.47302904564315357,92,149
vocadito,39,separated,0.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.5486725663716814,0.6739130434782609,0.6048780487804879,92,113
vocadito,39,separated,0.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.5903614457831325,0.532608695652174,0.5599999999999999,92,83
vocadito,39,separated,0.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.7101449275362319,0.532608695652174,0.6086956521739131,92,69
vocadito,39,mix,5.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.3355263157894737,0.5543478260869565,0.41803278688524587,92,152
vocadito,39,mix,5.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.3524590163934426,0.4673913043478261,0.40186915887850466,92,122
vocadito,39,mix,5.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.41843971631205673,0.6413043478260869,0.5064377682403434,92,141
vocadito,39,separated,5.0,Angela Thomas Wade - Milk Cow Blues,spectral_flux,0.5234375,0.7282608695652174,0.6090909090909091,92,128
vocadito,39,separated,5.0,Angela Thomas Wade - Milk Cow Blues,superflux,0.5783132530120482,0.5217391304347826,0.5485714285714285,92,83
vocadito,39,separated,5.0,Angela Thomas Wade - Milk Cow Blues,madmom_cnn,0.6933333333333334,0.5652173913043478,0.6227544910179641,92,75
vocadito,4,clean,,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.6571428571428571,0.6666666666666666,0.6618705035971223,69,70
vocadito,4,clean,,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.6031746031746031,0.5507246376811594,0.5757575757575758,69,63
vocadito,4,clean,,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.6923076923076923,0.6521739130434783,0.6716417910447761,69,65
vocadito,4,mix,-5.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.4056603773584906,0.6231884057971014,0.49142857142857144,69,106
vocadito,4,mix,-5.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.3855421686746988,0.463768115942029,0.4210526315789474,69,83
vocadito,4,mix,-5.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.4166666666666667,0.43478260869565216,0.425531914893617,69,72
vocadito,4,separated,-5.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.4098360655737705,0.7246376811594203,0.5235602094240839,69,122
vocadito,4,separated,-5.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.5,0.6376811594202898,0.5605095541401274,69,88
vocadito,4,separated,-5.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.7454545454545455,0.5942028985507246,0.661290322580645,69,55
vocadito,4,mix,0.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.43478260869565216,0.7246376811594203,0.5434782608695652,69,115
vocadito,4,mix,0.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.4367816091954023,0.5507246376811594,0.48717948717948717,69,87
vocadito,4,mix,0.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.46153846153846156,0.5217391304347826,0.4897959183673469,69,78
vocadito,4,separated,0.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.46078431372549017,0.6811594202898551,0.5497076023391813,69,102
vocadito,4,separated,0.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.5405405405405406,0.5797101449275363,0.5594405594405595,69,74
vocadito,4,separated,0.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.8076923076923077,0.6086956521739131,0.6942148760330579,69,52
vocadito,4,mix,5.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.423728813559322,0.7246376811594203,0.5347593582887701,69,118
vocadito,4,mix,5.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.47191011235955055,0.6086956521739131,0.5316455696202531,69,89
vocadito,4,mix,5.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.5180722891566265,0.6231884057971014,0.5657894736842106,69,83
vocadito,4,separated,5.0,The Scarlet Brand - Les Fleurs Du Mal,spectral_flux,0.618421052631579,0.6811594202898551,0.6482758620689655,69,76
vocadito,4,separated,5.0,The Scarlet Brand - Les Fleurs Du Mal,superflux,0.6451612903225806,0.5797101449275363,0.6106870229007634,69,62
vocadito,4,separated,5.0,The Scarlet Brand - Les Fleurs Du Mal,madmom_cnn,0.7777777777777778,0.6086956521739131,0.6829268292682927,69,54
vocadito,40,clean,,ANiMAL - Easy Tiger,spectral_flux,0.5555555555555556,0.6666666666666666,0.606060606060606,45,54
vocadito,40,clean,,ANiMAL - Easy Tiger,superflux,0.6086956521739131,0.6222222222222222,0.6153846153846154,45,46
vocadito,40,clean,,ANiMAL - Easy Tiger,madmom_cnn,0.7333333333333333,0.7333333333333333,0.7333333333333333,45,45
vocadito,40,mix,-5.0,ANiMAL - Easy Tiger,spectral_flux,0.29357798165137616,0.7111111111111111,0.4155844155844156,45,109
vocadito,40,mix,-5.0,ANiMAL - Easy Tiger,superflux,0.3163265306122449,0.6888888888888889,0.4335664335664336,45,98
vocadito,40,mix,-5.0,ANiMAL - Easy Tiger,madmom_cnn,0.26618705035971224,0.8222222222222222,0.4021739130434783,45,139
vocadito,40,separated,-5.0,ANiMAL - Easy Tiger,spectral_flux,0.3958333333333333,0.8444444444444444,0.5390070921985816,45,96
vocadito,40,separated,-5.0,ANiMAL - Easy Tiger,superflux,0.5081967213114754,0.6888888888888889,0.5849056603773585,45,61
vocadito,40,separated,-5.0,ANiMAL - Easy Tiger,madmom_cnn,0.7619047619047619,0.7111111111111111,0.735632183908046,45,42
vocadito,40,mix,0.0,ANiMAL - Easy Tiger,spectral_flux,0.29310344827586204,0.7555555555555555,0.4223602484472049,45,116
vocadito,40,mix,0.0,ANiMAL - Easy Tiger,superflux,0.3106796116504854,0.7111111111111111,0.43243243243243246,45,103
vocadito,40,mix,0.0,ANiMAL - Easy Tiger,madmom_cnn,0.2857142857142857,0.8,0.4210526315789473,45,126
vocadito,40,separated,0.0,ANiMAL - Easy Tiger,spectral_flux,0.43209876543209874,0.7777777777777778,0.5555555555555556,45,81
vocadito,40,separated,0.0,ANiMAL - Easy Tiger,superflux,0.5555555555555556,0.6666666666666666,0.606060606060606,45,54
vocadito,40,separated,0.0,ANiMAL - Easy Tiger,madmom_cnn,0.7857142857142857,0.7333333333333333,0.7586206896551724,45,42
vocadito,40,mix,5.0,ANiMAL - Easy Tiger,spectral_flux,0.3,0.8,0.4363636363636363,45,120
vocadito,40,mix,5.0,ANiMAL - Easy Tiger,superflux,0.3238095238095238,0.7555555555555555,0.45333333333333337,45,105
vocadito,40,mix,5.0,ANiMAL - Easy Tiger,madmom_cnn,0.3392857142857143,0.8444444444444444,0.48407643312101917,45,112
vocadito,40,separated,5.0,ANiMAL - Easy Tiger,spectral_flux,0.5,0.7333333333333333,0.5945945945945945,45,66
vocadito,40,separated,5.0,ANiMAL - Easy Tiger,superflux,0.5283018867924528,0.6222222222222222,0.5714285714285715,45,53
vocadito,40,separated,5.0,ANiMAL - Easy Tiger,madmom_cnn,0.8048780487804879,0.7333333333333333,0.7674418604651163,45,41
vocadito,5,clean,,Moosmusic - Big Dummy Shake,spectral_flux,0.5726495726495726,0.6979166666666666,0.6291079812206571,96,117
vocadito,5,clean,,Moosmusic - Big Dummy Shake,superflux,0.5789473684210527,0.5729166666666666,0.5759162303664922,96,95
vocadito,5,clean,,Moosmusic - Big Dummy Shake,madmom_cnn,0.6276595744680851,0.6145833333333334,0.6210526315789473,96,94
vocadito,5,mix,-5.0,Moosmusic - Big Dummy Shake,spectral_flux,0.3375796178343949,0.5520833333333334,0.41897233201581024,96,157
vocadito,5,mix,-5.0,Moosmusic - Big Dummy Shake,superflux,0.4028776978417266,0.5833333333333334,0.47659574468085103,96,139
vocadito,5,mix,-5.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.345679012345679,0.5833333333333334,0.43410852713178294,96,162
vocadito,5,separated,-5.0,Moosmusic - Big Dummy Shake,spectral_flux,0.44776119402985076,0.625,0.5217391304347827,96,134
vocadito,5,separated,-5.0,Moosmusic - Big Dummy Shake,superflux,0.5698924731182796,0.5520833333333334,0.5608465608465609,96,93
vocadito,5,separated,-5.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.7714285714285715,0.5625,0.6506024096385543,96,70
vocadito,5,mix,0.0,Moosmusic - Big Dummy Shake,spectral_flux,0.3815028901734104,0.6875,0.4907063197026022,96,173
vocadito,5,mix,0.0,Moosmusic - Big Dummy Shake,superflux,0.4105960264900662,0.6458333333333334,0.5020242914979757,96,151
vocadito,5,mix,0.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.38271604938271603,0.6458333333333334,0.48062015503875966,96,162
vocadito,5,separated,0.0,Moosmusic - Big Dummy Shake,spectral_flux,0.46774193548387094,0.6041666666666666,0.5272727272727272,96,124
vocadito,5,separated,0.0,Moosmusic - Big Dummy Shake,superflux,0.5851063829787234,0.5729166666666666,0.5789473684210527,96,94
vocadito,5,separated,0.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.7088607594936709,0.5833333333333334,0.64,96,79
vocadito,5,mix,5.0,Moosmusic - Big Dummy Shake,spectral_flux,0.3954802259887006,0.7291666666666666,0.5128205128205128,96,177
vocadito,5,mix,5.0,Moosmusic - Big Dummy Shake,superflux,0.41025641025641024,0.6666666666666666,0.5079365079365079,96,156
vocadito,5,mix,5.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.4375,0.7291666666666666,0.546875,96,160
vocadito,5,separated,5.0,Moosmusic - Big Dummy Shake,spectral_flux,0.5,0.6354166666666666,0.5596330275229359,96,122
vocadito,5,separated,5.0,Moosmusic - Big Dummy Shake,superflux,0.5729166666666666,0.5729166666666666,0.5729166666666666,96,96
vocadito,5,separated,5.0,Moosmusic - Big Dummy Shake,madmom_cnn,0.6829268292682927,0.5833333333333334,0.6292134831460675,96,82
vocadito,6,clean,,Alexander Ross - Velvet Curtain,spectral_flux,0.4794520547945205,0.4794520547945205,0.4794520547945205,73,73
vocadito,6,clean,,Alexander Ross - Velvet Curtain,superflux,0.4791666666666667,0.3150684931506849,0.38016528925619836,73,48
vocadito,6,clean,,Alexander Ross - Velvet Curtain,madmom_cnn,0.5135135135135135,0.5205479452054794,0.5170068027210885,73,74
vocadito,6,mix,-5.0,Alexander Ross - Velvet Curtain,spectral_flux,0.2874251497005988,0.6575342465753424,0.39999999999999997,73,167
vocadito,6,mix,-5.0,Alexander Ross - Velvet Curtain,superflux,0.325,0.5342465753424658,0.40414507772020725,73,120
vocadito,6,mix,-5.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.2740740740740741,0.5068493150684932,0.3557692307692307,73,135
vocadito,6,separated,-5.0,Alexander Ross - Velvet Curtain,spectral_flux,0.4126984126984127,0.7123287671232876,0.5226130653266331,73,126
vocadito,6,separated,-5.0,Alexander Ross - Velvet Curtain,superflux,0.515625,0.4520547945205479,0.4817518248175182,73,64
vocadito,6,separated,-5.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.6071428571428571,0.4657534246575342,0.5271317829457364,73,56
vocadito,6,mix,0.0,Alexander Ross - Velvet Curtain,spectral_flux,0.292817679558011,0.726027397260274,0.41732283464566927,73,181
vocadito,6,mix,0.0,Alexander Ross - Velvet Curtain,superflux,0.3435114503816794,0.6164383561643836,0.4411764705882353,73,131
vocadito,6,mix,0.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.3383458646616541,0.6164383561643836,0.4368932038834951,73,133
vocadito,6,separated,0.0,Alexander Ross - Velvet Curtain,spectral_flux,0.42727272727272725,0.6438356164383562,0.5136612021857924,73,110
vocadito,6,separated,0.0,Alexander Ross - Velvet Curtain,superflux,0.5,0.4383561643835616,0.46715328467153283,73,64
vocadito,6,separated,0.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.6,0.4931506849315068,0.5413533834586466,73,60
vocadito,6,mix,5.0,Alexander Ross - Velvet Curtain,spectral_flux,0.28421052631578947,0.7397260273972602,0.4106463878326997,73,190
vocadito,6,mix,5.0,Alexander Ross - Velvet Curtain,superflux,0.33070866141732286,0.5753424657534246,0.42000000000000004,73,127
vocadito,6,mix,5.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.3853211009174312,0.5753424657534246,0.4615384615384615,73,109
vocadito,6,separated,5.0,Alexander Ross - Velvet Curtain,spectral_flux,0.4090909090909091,0.6164383561643836,0.4918032786885246,73,110
vocadito,6,separated,5.0,Alexander Ross - Velvet Curtain,superflux,0.5074626865671642,0.4657534246575342,0.4857142857142857,73,67
vocadito,6,separated,5.0,Alexander Ross - Velvet Curtain,madmom_cnn,0.6,0.5342465753424658,0.5652173913043479,73,65
vocadito,7,clean,,Fergessen - The Wind,spectral_flux,0.6296296296296297,0.723404255319149,0.6732673267326733,47,54
vocadito,7,clean,,Fergessen - The Wind,superflux,0.7021276595744681,0.7021276595744681,0.7021276595744681,47,47
vocadito,7,clean,,Fergessen - The Wind,madmom_cnn,0.782608695652174,0.7659574468085106,0.7741935483870968,47,46
vocadito,7,mix,-5.0,Fergessen - The Wind,spectral_flux,0.21641791044776118,0.6170212765957447,0.3204419889502762,47,134
vocadito,7,mix,-5.0,Fergessen - The Wind,superflux,0.23931623931623933,0.5957446808510638,0.3414634146341463,47,117
vocadito,7,mix,-5.0,Fergessen - The Wind,madmom_cnn,0.29411764705882354,0.5319148936170213,0.3787878787878788,47,85
vocadito,7,separated,-5.0,Fergessen - The Wind,spectral_flux,0.4457831325301205,0.7872340425531915,0.5692307692307692,47,83
vocadito,7,separated,-5.0,Fergessen - The Wind,superflux,0.6666666666666666,0.723404255319149,0.6938775510204082,47,51
vocadito,7,separated,-5.0,Fergessen - The Wind,madmom_cnn,0.9428571428571428,0.7021276595744681,0.8048780487804879,47,35
vocadito,7,mix,0.0,Fergessen - The Wind,spectral_flux,0.26119402985074625,0.7446808510638298,0.3867403314917127,47,134
vocadito,7,mix,0.0,Fergessen - The Wind,superflux,0.2786885245901639,0.723404255319149,0.40236686390532544,47,122
vocadito,7,mix,0.0,Fergessen - The Wind,madmom_cnn,0.39759036144578314,0.7021276595744681,0.5076923076923077,47,83
vocadito,7,separated,0.0,Fergessen - The Wind,spectral_flux,0.46835443037974683,0.7872340425531915,0.5873015873015873,47,79
vocadito,7,separated,0.0,Fergessen - The Wind,superflux,0.7,0.7446808510638298,0.7216494845360825,47,50
vocadito,7,separated,0.0,Fergessen - The Wind,madmom_cnn,0.9444444444444444,0.723404255319149,0.8192771084337349,47,36
vocadito,7,mix,5.0,Fergessen - The Wind,spectral_flux,0.2753623188405797,0.8085106382978723,0.41081081081081083,47,138
vocadito,7,mix,5.0,Fergessen - The Wind,superflux,0.3394495412844037,0.7872340425531915,0.47435897435897434,47,109
vocadito,7,mix,5.0,Fergessen - The Wind,madmom_cnn,0.4805194805194805,0.7872340425531915,0.5967741935483871,47,77
vocadito,7,separated,5.0,Fergessen - The Wind,spectral_flux,0.5428571428571428,0.8085106382978723,0.6495726495726495,47,70
vocadito,7,separated,5.0,Fergessen - The Wind,superflux,0.7446808510638298,0.7446808510638298,0.7446808510638298,47,47
vocadito,7,separated,5.0,Fergessen - The Wind,madmom_cnn,0.9459459459459459,0.7446808510638298,0.8333333333333334,47,37
vocadito,8,clean,,Little Chicago's Finest - My Own,spectral_flux,0.5094339622641509,0.675,0.5806451612903226,40,53
vocadito,8,clean,,Little Chicago's Finest - My Own,superflux,0.5370370370370371,0.725,0.6170212765957447,40,54
vocadito,8,clean,,Little Chicago's Finest - My Own,madmom_cnn,0.775,0.775,0.775,40,40
vocadito,8,mix,-5.0,Little Chicago's Finest - My Own,spectral_flux,0.3291139240506329,0.65,0.4369747899159664,40,79
vocadito,8,mix,-5.0,Little Chicago's Finest - My Own,superflux,0.2727272727272727,0.525,0.358974358974359,40,77
vocadito,8,mix,-5.0,Little Chicago's Finest - My Own,madmom_cnn,0.358695652173913,0.825,0.4999999999999999,40,92
vocadito,8,separated,-5.0,Little Chicago's Finest - My Own,spectral_flux,0.4074074074074074,0.825,0.5454545454545454,40,81
vocadito,8,separated,-5.0,Little Chicago's Finest - My Own,superflux,0.46153846153846156,0.75,0.5714285714285714,40,65
vocadito,8,separated,-5.0,Little Chicago's Finest - My Own,madmom_cnn,0.7894736842105263,0.75,0.7692307692307692,40,38
vocadito,8,mix,0.0,Little Chicago's Finest - My Own,spectral_flux,0.32098765432098764,0.65,0.4297520661157025,40,81
vocadito,8,mix,0.0,Little Chicago's Finest - My Own,superflux,0.27848101265822783,0.55,0.3697478991596639,40,79
vocadito,8,mix,0.0,Little Chicago's Finest - My Own,madmom_cnn,0.37777777777777777,0.85,0.523076923076923,40,90
vocadito,8,separated,0.0,Little Chicago's Finest - My Own,spectral_flux,0.47692307692307695,0.775,0.5904761904761905,40,65
vocadito,8,separated,0.0,Little Chicago's Finest - My Own,superflux,0.5172413793103449,0.75,0.6122448979591838,40,58
vocadito,8,separated,0.0,Little Chicago's Finest - My Own,madmom_cnn,0.8,0.8,0.8000000000000002,40,40
vocadito,8,mix,5.0,Little Chicago's Finest - My Own,spectral_flux,0.35294117647058826,0.75,0.48,40,85
vocadito,8,mix,5.0,Little Chicago's Finest - My Own,superflux,0.3157894736842105,0.6,0.41379310344827586,40,76
vocadito,8,mix,5.0,Little Chicago's Finest - My Own,madmom_cnn,0.37777777777777777,0.85,0.523076923076923,40,90
vocadito,8,separated,5.0,Little Chicago's Finest - My Own,spectral_flux,0.5,0.75,0.6,40,60
vocadito,8,separated,5.0,Little Chicago's Finest - My Own,superflux,0.5178571428571429,0.725,0.6041666666666666,40,56
vocadito,8,separated,5.0,Little Chicago's Finest - My Own,madmom_cnn,0.7804878048780488,0.8,0.7901234567901235,40,41
vocadito,9,clean,,James May - On The Line,spectral_flux,0.6428571428571429,0.7258064516129032,0.6818181818181818,62,70
vocadito,9,clean,,James May - On The Line,superflux,0.5797101449275363,0.6451612903225806,0.6106870229007634,62,69
vocadito,9,clean,,James May - On The Line,madmom_cnn,0.7833333333333333,0.7580645161290323,0.7704918032786884,62,60
vocadito,9,mix,-5.0,James May - On The Line,spectral_flux,0.34959349593495936,0.6935483870967742,0.4648648648648649,62,123
vocadito,9,mix,-5.0,James May - On The Line,superflux,0.40963855421686746,0.5483870967741935,0.46896551724137925,62,83
vocadito,9,mix,-5.0,James May - On The Line,madmom_cnn,0.4948453608247423,0.7741935483870968,0.6037735849056605,62,97
vocadito,9,separated,-5.0,James May - On The Line,spectral_flux,0.6133333333333333,0.7419354838709677,0.6715328467153284,62,75
vocadito,9,separated,-5.0,James May - On The Line,superflux,0.5915492957746479,0.6774193548387096,0.631578947368421,62,71
vocadito,9,separated,-5.0,James May - On The Line,madmom_cnn,0.8035714285714286,0.7258064516129032,0.7627118644067797,62,56
vocadito,9,mix,0.0,James May - On The Line,spectral_flux,0.43564356435643564,0.7096774193548387,0.5398773006134969,62,101
vocadito,9,mix,0.0,James May - On The Line,superflux,0.47368421052631576,0.5806451612903226,0.5217391304347826,62,76
vocadito,9,mix,0.0,James May - On The Line,madmom_cnn,0.5227272727272727,0.7419354838709677,0.6133333333333333,62,88
vocadito,9,separated,0.0,James May - On The Line,spectral_flux,0.6285714285714286,0.7096774193548387,0.6666666666666666,62,70
vocadito,9,separated,0.0,James May - On The Line,superflux,0.6060606060606061,0.6451612903225806,0.625,62,66
vocadito,9,separated,0.0,James May - On The Line,madmom_cnn,0.8,0.7096774193548387,0.7521367521367521,62,55
vocadito,9,mix,5.0,James May - On The Line,spectral_flux,0.48863636363636365,0.6935483870967742,0.5733333333333334,62,88
vocadito,9,mix,5.0,James May - On The Line,superflux,0.5211267605633803,0.5967741935483871,0.556390977443609,62,71
vocadito,9,mix,5.0,James May - On The Line,madmom_cnn,0.6527777777777778,0.7580645161290323,0.7014925373134328,62,72
vocadito,9,separated,5.0,James May - On The Line,spectral_flux,0.6470588235294118,0.7096774193548387,0.6769230769230768,62,68
vocadito,9,separated,5.0,James May - On The Line,superflux,0.6176470588235294,0.6774193548387096,0.6461538461538462,62,68
vocadito,9,separated,5.0,James May - On The Line,madmom_cnn,0.7857142857142857,0.7096774193548387,0.7457627118644068,62,56
dagstuhl_choirset,DCS_LI_FullChoir_Take01,mix_orig,,,spectral_flux,0.13222079589216945,0.639751552795031,0.21914893617021278,161,779
dagstuhl_choirset,DCS_LI_FullChoir_Take01,mix_orig,,,superflux,0.1695906432748538,0.5403726708074534,0.25816023738872407,161,513
dagstuhl_choirset,DCS_LI_FullChoir_Take01,mix_orig,,,madmom_cnn,0.35384615384615387,0.14285714285714285,0.20353982300884957,161,65
dagstuhl_choirset,DCS_LI_FullChoir_Take01,separated,,,spectral_flux,0.13636363636363635,0.6335403726708074,0.2244224422442244,161,748
dagstuhl_choirset,DCS_LI_FullChoir_Take01,separated,,,superflux,0.1646586345381526,0.5093167701863354,0.2488619119878604,161,498
dagstuhl_choirset,DCS_LI_FullChoir_Take01,separated,,,madmom_cnn,0.32142857142857145,0.16770186335403728,0.22040816326530613,161,84
dagstuhl_choirset,DCS_LI_FullChoir_Take02,mix_orig,,,spectral_flux,0.20040080160320642,0.6211180124223602,0.30303030303030304,161,499
dagstuhl_choirset,DCS_LI_FullChoir_Take02,mix_orig,,,superflux,0.2899628252788104,0.484472049689441,0.3627906976744186,161,269
dagstuhl_choirset,DCS_LI_FullChoir_Take02,mix_orig,,,madmom_cnn,0.5283018867924528,0.17391304347826086,0.2616822429906542,161,53
dagstuhl_choirset,DCS_LI_FullChoir_Take02,separated,,,spectral_flux,0.18013468013468015,0.6645962732919255,0.28344370860927154,161,594
dagstuhl_choirset,DCS_LI_FullChoir_Take02,separated,,,superflux,0.19925512104283055,0.6645962732919255,0.30659025787965616,161,537
dagstuhl_choirset,DCS_LI_FullChoir_Take02,separated,,,madmom_cnn,0.4264705882352941,0.18012422360248448,0.25327510917030566,161,68
dagstuhl_choirset,DCS_LI_FullChoir_Take03,mix_orig,,,spectral_flux,0.13382507903055849,0.7888198757763976,0.22882882882882885,161,949
dagstuhl_choirset,DCS_LI_FullChoir_Take03,mix_orig,,,superflux,0.26907630522088355,0.4161490683229814,0.32682926829268294,161,249
dagstuhl_choirset,DCS_LI_FullChoir_Take03,mix_orig,,,madmom_cnn,0.42592592592592593,0.14285714285714285,0.213953488372093,161,54
dagstuhl_choirset,DCS_LI_FullChoir_Take03,separated,,,spectral_flux,0.1413793103448276,0.7639751552795031,0.2386032977691562,161,870
dagstuhl_choirset,DCS_LI_FullChoir_Take03,separated,,,superflux,0.29218106995884774,0.4409937888198758,0.3514851485148515,161,243
dagstuhl_choirset,DCS_LI_FullChoir_Take03,separated,,,madmom_cnn,0.45714285714285713,0.19875776397515527,0.27705627705627706,161,70
dagstuhl_choirset,DCS_LI_QuartetA_Take01,mix_orig,,,spectral_flux,0.1781512605042017,0.6583850931677019,0.2804232804232804,161,595
dagstuhl_choirset,DCS_LI_QuartetA_Take01,mix_orig,,,superflux,0.29180327868852457,0.5527950310559007,0.38197424892703863,161,305
dagstuhl_choirset,DCS_LI_QuartetA_Take01,mix_orig,,,madmom_cnn,0.3829787234042553,0.2236024844720497,0.2823529411764706,161,94
dagstuhl_choirset,DCS_LI_QuartetA_Take01,separated,,,spectral_flux,0.18294849023090587,0.639751552795031,0.2845303867403315,161,563
dagstuhl_choirset,DCS_LI_QuartetA_Take01,separated,,,superflux,0.29285714285714287,0.5093167701863354,0.3718820861678005,161,280
dagstuhl_choirset,DCS_LI_QuartetA_Take01,separated,,,madmom_cnn,0.3220338983050847,0.2360248447204969,0.27240143369175623,161,118
dagstuhl_choirset,DCS_LI_QuartetA_Take02,mix_orig,,,spectral_flux,0.17164179104477612,0.7142857142857143,0.2767749699157641,161,670
dagstuhl_choirset,DCS_LI_QuartetA_Take02,mix_orig,,,superflux,0.24128686327077747,0.5590062111801242,0.33707865168539325,161,373
dagstuhl_choirset,DCS_LI_QuartetA_Take02,mix_orig,,,madmom_cnn,0.32954545454545453,0.18012422360248448,0.2329317269076305,161,88
